NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
*,*,*,PlayerInstance,*,field_1070_d,chunkY,"the y coordinate of the chunk they are in"
*,*,*,PlayerInstance,*,field_1071_c,chunkX,"the x coordinate of the chunk they are in"
*,*,*,PlayerInstance,*,field_1072_b,players,"the list of all players in this instance (chunk)"
*,*,*,PlayerInstance,*,field_1073_a,playerManager,""
*,*,*,Packet51MapChunk,*,field_107_h,chunkSize,"The size of the compressed data."
*,*,*,Packet51MapChunk,*,field_108_g,chunk,"The chunk data, compressed using ZLib deflate."
*,*,*,Packet51MapChunk,*,field_109_f,zSize,"The Z size of the chunk."
*,*,*,NetServerHandler,*,field_10_k,field_10_k,""
*,*,*,Packet51MapChunk,*,field_110_e,ySize,"The Y size of the chunk."
*,*,*,Packet51MapChunk,*,field_111_d,xSize,"The X size of the chunk."
*,*,*,Packet51MapChunk,*,field_112_c,zPosition,"Block Z position."
*,*,*,Packet1Login,*,field_113_b,username,"The name of the user attempting to login."
*,*,*,Packet29DestroyEntity,*,field_116_a,entityId,"ID of the entity to be destroyed on the client."
*,*,*,Packet5PlayerInventory,*,field_117_b,slot,"Equipment slot: 0=held, 1-4=armor slot"
*,*,*,Packet5PlayerInventory,*,field_118_a,entityID,"Entity ID of the object."
*,*,*,Packet18ArmAnimation,*,field_119_b,animate,""
*,*,*,Packet60,*,field_12002_b,explosionY,""
*,*,*,Packet60,*,field_12003_a,explosionX,""
*,*,*,Packet60,*,field_12004_e,destroyedBlockPositions,""
*,*,*,Packet60,*,field_12005_d,explosionSize,""
*,*,*,Packet60,*,field_12006_c,explosionZ,""
*,*,*,EntityTrackerEntry,*,field_12020_u,firstUpdateDone,""
*,*,*,Explosion,*,field_12024_h,ExplosionRNG,""
*,*,*,Explosion,*,field_12025_g,destroyedBlockPositions,""
*,*,*,Explosion,*,field_12026_f,explosionSize,""
*,*,*,Explosion,*,field_12027_e,exploder,""
*,*,*,Explosion,*,field_12028_d,explosionZ,""
*,*,*,Explosion,*,field_12029_c,explosionY,""
*,*,*,Explosion,*,field_12030_b,explosionX,""
*,*,*,Explosion,*,field_12031_a,isFlaming,"whether or not the explosion sets fire to blocks around it"
*,*,*,NetworkManager,*,field_12032_f,remoteSocketAddress,""
*,*,*,Packet18ArmAnimation,*,field_120_a,entityId,"The entity ID, in this case it's the player ID."
*,*,*,Packet21PickupSpawn,*,field_121_i,count,"The number of items."
*,*,*,Packet21PickupSpawn,*,field_122_h,itemID,""
*,*,*,Packet21PickupSpawn,*,field_123_g,roll,"The item roll."
*,*,*,Packet21PickupSpawn,*,field_124_f,pitch,"The item pitch."
*,*,*,Packet21PickupSpawn,*,field_125_e,rotation,"The item rotation."
*,*,*,Packet21PickupSpawn,*,field_126_d,zPosition,"The item Z position."
*,*,*,Packet21PickupSpawn,*,field_127_c,yPosition,"The item Y position."
*,*,*,Packet21PickupSpawn,*,field_128_b,xPosition,"The item X position."
*,*,*,Packet21PickupSpawn,*,field_129_a,entityId,"Unique entity ID."
*,*,*,Packet34EntityTeleport,*,field_130_b,xPosition,"X position of the entity."
*,*,*,Packet34EntityTeleport,*,field_131_a,entityId,"ID of the entity."
*,*,*,Packet34EntityTeleport,*,field_132_f,pitch,"Pitch of the entity."
*,*,*,Packet34EntityTeleport,*,field_133_e,yaw,"Yaw of the entity."
*,*,*,Packet34EntityTeleport,*,field_134_d,zPosition,"Z position of the entity."
*,*,*,Packet34EntityTeleport,*,field_135_c,yPosition,"Y position of the entity."
*,*,*,Packet22Collect,*,field_136_b,collectorEntityId,"The entity that picked up the one from the ground."
*,*,*,Packet22Collect,*,field_137_a,collectedEntityId,"The entity on the ground that was picked up."
*,*,*,Packet6SpawnPosition,*,field_138_b,yPosition,"Y coordinate of spawn."
*,*,*,Packet6SpawnPosition,*,field_139_a,xPosition,"X coordinate of spawn."
*,*,*,Packet6SpawnPosition,*,field_140_c,zPosition,"Z coordinate of spawn."
*,*,*,Packet2Handshake,*,field_141_a,username,"The username of the player attempting to connect."
*,*,*,Packet20NamedEntitySpawn,*,field_142_b,name,"The player's name."
*,*,*,Packet20NamedEntitySpawn,*,field_143_a,entityId,"The entity ID, in this case it's the player ID."
*,*,*,Packet20NamedEntitySpawn,*,field_144_h,currentItem,"The current item the player is holding."
*,*,*,Packet20NamedEntitySpawn,*,field_145_g,pitch,"The player's pitch."
*,*,*,Packet20NamedEntitySpawn,*,field_146_f,rotation,"The player's rotation."
*,*,*,Packet20NamedEntitySpawn,*,field_147_e,zPosition,"The player's Z position."
*,*,*,Packet20NamedEntitySpawn,*,field_148_d,yPosition,"The player's Y position."
*,*,*,Packet20NamedEntitySpawn,*,field_149_c,xPosition,"The player's X position."
*,*,*,EntityPlayerMP,*,field_15004_bw,ticksOfInvuln,"how many ticks of invulnerability(spawn protection) this player has"
*,*,*,WorldGenLakes,*,field_15005_a,field_15005_a,""
*,*,*,Packet3Chat,*,field_150_a,message,"The message being sent."
*,*,*,ChunkCoordIntPair,*,field_151_b,chunkZPos,""
*,*,*,ChunkCoordIntPair,*,field_152_a,chunkXPos,""
*,*,*,NetServerHandler,*,field_15_f,field_15_f,""
*,*,*,Item,*,field_166_m,ingotIron,""
*,*,*,Item,*,field_167_l,diamond,""
*,*,*,Item,*,field_168_k,coal,""
*,*,*,NetServerHandler,*,field_16_e,playerEntity,"Reference to the EntityPlayerMP object."
*,*,*,Item,*,field_171_h,appleRed,""
*,*,*,Item,*,field_176_c,itemsList,"A 32000 elements Item array."
*,*,*,NetServerHandler,*,field_17_d,mcServer,"Reference to the MinecraftServer object."
*,*,*,Item,*,field_185_S,bread,""
*,*,*,Item,*,field_186_R,wheat,""
*,*,*,Item,*,field_187_Q,seeds,""
*,*,*,NetServerHandler,*,field_18_c,connectionClosed,"This is set to true whenever a player disconnects from the server"
*,*,*,Item,*,field_193_K,gunpowder,""
*,*,*,Item,*,field_194_J,feather,""
*,*,*,Item,*,field_195_az,doorSteel,""
*,*,*,Item,*,field_196_I,silk,""
*,*,*,Item,*,field_197_ay,saddle,""
*,*,*,Item,*,field_199_ax,minecartEmpty,""
*,*,*,NetServerHandler,*,field_19_b,netManager,"The underlying network manager for this server handler."
*,*,*,NetLoginHandler,*,field_1_i,serverId,"The hex string that corresponds to the random number generated as a server ID. Used in online mode."
*,*,*,Packet,*,field_20009_j,creationTimeMillis,"the system time in milliseconds when this packet was created."
*,*,*,Packet104,*,field_20010_b,itemStack,"Stack of items"
*,*,*,Packet104,*,field_20011_a,windowId,"The id of window which items are being sent for. 0 for player inventory."
*,*,*,Packet100,*,field_20012_b,inventoryType,""
*,*,*,Packet100,*,field_20013_a,windowId,""
*,*,*,Packet100,*,field_20014_d,slotsCount,""
*,*,*,Packet100,*,field_20015_c,windowTitle,""
*,*,*,Packet103,*,field_20016_b,itemSlot,"Slot that should be updated"
*,*,*,Packet103,*,field_20017_a,windowId,"The window which is being updated. 0 for player inventory"
*,*,*,Packet103,*,field_20018_c,myItemStack,"Item stack"
*,*,*,Packet130,*,field_20019_b,yPosition,""
*,*,*,Packet130,*,field_20020_a,xPosition,""
*,*,*,Packet130,*,field_20021_d,signLines,""
*,*,*,Packet130,*,field_20022_c,zPosition,""
*,*,*,Packet102,*,field_20023_b,inventorySlot,"The clicked slot (-999 is outside of inventory)"
*,*,*,Packet102,*,field_20024_a,window_Id,"The id of the window which was clicked. 0 for player inventory."
*,*,*,Packet102,*,field_20025_e,itemStack,"Item stack for inventory"
*,*,*,Packet102,*,field_20026_d,action,"A unique number for the action, used for transaction handling"
*,*,*,Packet102,*,field_20027_c,mouseClick,"1 when right-clicking and otherwise 0"
*,*,*,Packet5PlayerInventory,*,field_20028_c,itemID,"Equipped item (-1 for empty slot)."
*,*,*,Packet105,*,field_20029_b,progressBar,"Which of the progress bars that should be updated. (For furnaces, 0 = progress arrow, 1 = fire icon)"
*,*,*,Packet105,*,field_20030_a,windowId,"The id of the window that the progress bar is in."
*,*,*,Packet105,*,field_20031_c,progressBarValue,"The value of the progress bar. The maximum values vary depending on the progress bar. Presumably the values are specified as in-game ticks. Some progress bar values increase, while others decrease. For furnaces, 0 is empty, full progress arrow = about 180, full fire icon = about 250)"
*,*,*,Packet101,*,field_20032_a,windowId,""
*,*,*,Packet106,*,field_20033_b,shortWindowId,""
*,*,*,Packet106,*,field_20034_a,windowId,"The id of the window that the action occurred in."
*,*,*,Packet106,*,field_20035_c,field_20035_c,""
*,*,*,BlockLeaves,*,field_20041_b,adjacentTreeBlocks,""
*,*,*,EntityPlayer,*,field_20046_az,field_20046_az,""
*,*,*,EntityPlayer,*,field_20047_ay,field_20047_ay,""
*,*,*,EntityPlayer,*,field_20048_aD,field_20048_aD,""
*,*,*,EntityPlayer,*,field_20049_aC,field_20049_aC,""
*,*,*,EntityPlayer,*,field_20050_aB,field_20050_aB,""
*,*,*,EntityPlayer,*,field_20051_aA,field_20051_aA,""
*,*,*,EntityPlayer,*,field_20052_ap,currentCraftingInventory,"the crafting inventory you are currently using"
*,*,*,EntityPlayer,*,field_20053_ao,personalCraftingInventory,"the crafting inventory in you get when opening your inventory"
*,*,*,EntityPlayerMP,*,field_20064_am,isChangingQuantityOnly,"set to true when player is moving quantity of items from one inventory to another(crafting) but item in either slot is not changed"
*,*,*,EntityPlayerMP,*,field_20065_bH,currentWindowId,"the currently in use window id"
*,*,*,EntityPlayerMP,*,field_20066_bG,playerInventory,"The inventory of the player"
*,*,*,InventoryCraftResult,*,field_20071_a,stackResult,"A list of one item containing the result of the crafting formula"
*,*,*,InventoryPlayer,*,field_20074_f,itemStack,""
*,*,*,InventoryCrafting,*,field_20076_a,stackList,"List of the stacks in the crafting matrix."
*,*,*,InventoryCrafting,*,field_20077_c,eventHandler,"Class containing the callbacks for the events on_GUIClosed and on_CraftMaxtrixChanged."
*,*,*,EntityEgg,*,field_20079_al,field_20079_al,""
*,*,*,EntityEgg,*,field_20080_f,inGround,""
*,*,*,EntityEgg,*,field_20081_ak,field_20081_ak,""
*,*,*,EntityEgg,*,field_20082_e,inTile,""
*,*,*,EntityEgg,*,field_20083_aj,field_20083_aj,""
*,*,*,EntityEgg,*,field_20084_d,zTile,""
*,*,*,EntityEgg,*,field_20085_c,yTile,""
*,*,*,EntityEgg,*,field_20086_b,xTile,""
*,*,*,EntityEgg,*,field_20087_a,shake,""
*,*,*,Slot,*,field_20096_b,inventory,""
*,*,*,Slot,*,field_20097_a,slotIndex,"The index of the slot in the inventory."
*,*,*,Slot,*,field_20098_e,yDisplayPosition,"display position of the inventory slot on the screen y axis"
*,*,*,Slot,*,field_20099_d,xDisplayPosition,"display position of the inventory slot on the screen x axis"
*,*,*,Slot,*,field_20100_c,id,"the id of the slot(also the index in the inventory arraylist)"
*,*,*,SlotArmor,*,field_20101_b,field_20101_b,""
*,*,*,SlotArmor,*,field_20102_a,field_20102_a,""
*,*,*,SlotCrafting,*,field_20103_a,craftMatrix,"The craft matrix inventory linked to this result slot."
*,*,*,RecipeSorter,*,field_20108_a,craftingManager,""
*,*,*,RecipesWeapons,*,field_20113_b,recipeItems,""
*,*,*,RecipesWeapons,*,field_20114_a,recipePatterns,""
*,*,*,CraftingInventoryCB,*,field_20131_b,field_20131_b,""
*,*,*,CraftingInventoryCB,*,field_20132_a,field_20132_a,""
*,*,*,CraftingInventoryCB,*,field_20133_g,crafters,"list of all people that need to be notified when this craftinventory changes"
*,*,*,CraftingInventoryCB,*,field_20134_f,windowId,""
*,*,*,CraftingInventoryCB,*,field_20135_e,inventorySlots,"the list of all slots in the inventory"
*,*,*,CraftingInventoryCB,*,field_20136_d,inventoryItemStacks,"the list of all items(stacks) for the corresponding slot"
*,*,*,CraftingInventoryChestCB,*,field_20137_a,field_20137_a,""
*,*,*,CraftingInventoryFurnaceCB,*,field_20138_b,lastCookTime,""
*,*,*,CraftingInventoryFurnaceCB,*,field_20139_a,furnace,""
*,*,*,CraftingInventoryFurnaceCB,*,field_20140_h,lastItemBurnTime,""
*,*,*,CraftingInventoryFurnaceCB,*,field_20141_c,lastBurnTime,""
*,*,*,CraftingInventoryPlayerCB,*,field_20142_b,craftResult,"The crafting result."
*,*,*,CraftingInventoryPlayerCB,*,field_20143_a,craftMatrix,"The crafting matrix inventory."
*,*,*,CraftingInventoryPlayerCB,*,field_20144_c,isMP,"flag set to false if the inventory is not accessable by other players (personal inventory square)"
*,*,*,CraftingInventoryWorkbenchCB,*,field_20145_b,craftResult,"The crafting result."
*,*,*,CraftingInventoryWorkbenchCB,*,field_20146_a,craftMatrix,"The crafting matrix inventory."
*,*,*,CraftingInventoryWorkbenchCB,*,field_20147_j,field_20147_j,""
*,*,*,CraftingInventoryWorkbenchCB,*,field_20148_i,field_20148_i,""
*,*,*,CraftingInventoryWorkbenchCB,*,field_20149_h,field_20149_h,""
*,*,*,CraftingInventoryWorkbenchCB,*,field_20150_c,field_20150_c,""
*,*,*,CraftingManager,*,field_20154_b,recipes,"A list of all the recipes added"
*,*,*,CraftingManager,*,field_20155_a,instance,"The static instance of this class"
*,*,*,RecipesTools,*,field_20157_b,recipeItems,""
*,*,*,RecipesTools,*,field_20158_a,recipePatterns,""
*,*,*,RecipesIngots,*,field_20160_a,recipeItems,""
*,*,*,FontAllowedCharacters,*,field_20162_a,allowedCharacters,"This String have the characters allowed in any text drawing of minecraft."
*,*,*,RecipesArmor,*,field_20173_b,recipeItems,""
*,*,*,RecipesArmor,*,field_20174_a,recipePatterns,""
*,*,*,NetworkManager,*,field_20175_w,field_20175_w,""
*,*,*,NetworkManager,*,field_20176_t,field_20176_t,""
*,*,*,Item,*,field_201_aw,bucketLava,""
*,*,*,Item,*,field_205_au,bucketEmpty,""
*,*,*,Item,*,field_208_at,doorWood,""
*,*,*,Item,*,field_20900_a,containerItem,""
*,*,*,ItemFood,*,field_20901_a,healAmount,"The amount this food item heals the player."
*,*,*,EntityGhast,*,field_20902_b,waypointX,""
*,*,*,EntityGhast,*,field_20903_a,courseChangeCooldown,""
*,*,*,EntityGhast,*,field_20904_c,waypointY,""
*,*,*,EntityFish,*,field_20905_e,yTile,"The tile this entity is on, Y position(unifying naming)"
*,*,*,EntityFish,*,field_20906_d,xTile,"The tile this entity is on, X position(unifying naming)"
*,*,*,EntityFish,*,field_20907_c,bobber,"the bobber that the fish hit"
*,*,*,EntityPlayerMP,*,field_20908_a,playerNetServerHandler,"The NetServerHandler for this particular player."
*,*,*,EntityFish,*,field_20909_b,angler,""
*,*,*,BlockStep,*,field_20910_a,blockType,"Boolean used to seperate different states of blocks"
*,*,*,WorldServer,*,field_20911_y,chunkProvider,""
*,*,*,WorldServer,*,field_20912_E,field_20912_E,""
*,*,*,ItemTool,*,field_20913_a,toolMaterial,"The material this tool is made from."
*,*,*,Item,*,field_209_B,stick,""
*,*,*,NetServerHandler,*,field_20_a,logger,"The logging system."
*,*,*,Packet24MobSpawn,*,field_21005_i,receivedMetadata,""
*,*,*,Packet24MobSpawn,*,field_21006_h,metaData,"Indexed metadata for Mob, terminated by 0x7F"
*,*,*,Packet54,*,field_21007_b,yLocation,""
*,*,*,Packet54,*,field_21008_a,xLocation,""
*,*,*,Packet54,*,field_21009_e,pitch,"The pitch of the note (between 0-24 inclusive where 0 is the lowest and 24 is the highest)."
*,*,*,Packet54,*,field_21010_d,instrumentType,"1=Double Bass, 2=Snare Drum, 3=Clicks / Sticks, 4=Bass Drum, 5=Harp"
*,*,*,Packet54,*,field_21011_c,zLocation,""
*,*,*,Packet25,*,field_21012_b,xPosition,""
*,*,*,Packet25,*,field_21013_a,entityId,""
*,*,*,Packet25,*,field_21014_f,title,""
*,*,*,Packet25,*,field_21015_e,direction,""
*,*,*,Packet25,*,field_21016_d,zPosition,""
*,*,*,Packet25,*,field_21017_c,yPosition,""
*,*,*,Packet40,*,field_21018_b,field_21018_b,""
*,*,*,Packet40,*,field_21019_a,entityId,""
*,*,*,Packet19,*,field_21020_b,state,"1=sneak, 2=normal"
*,*,*,Packet19,*,field_21021_a,entityId,"Player ID."
*,*,*,Packet5PlayerInventory,*,field_21022_d,itemDamage,"The health of the item."
*,*,*,Packet21PickupSpawn,*,field_21023_j,itemDamage,"The health of the item."
*,*,*,Block,*,field_21026_bg,cake,""
*,*,*,BlockRedstoneWire,*,field_21032_b,field_21032_b,""
*,*,*,Entity,*,field_21045_af,dataWatcher,""
*,*,*,EntitySquid,*,field_21050_at,field_21050_at,""
*,*,*,EntitySquid,*,field_21051_as,field_21051_as,""
*,*,*,EntitySquid,*,field_21052_ar,field_21052_ar,""
*,*,*,EntitySquid,*,field_21053_aq,field_21053_aq,""
*,*,*,EntitySquid,*,field_21054_ap,field_21054_ap,""
*,*,*,EntitySquid,*,field_21055_ao,field_21055_ao,""
*,*,*,EntitySquid,*,field_21056_an,field_21056_an,""
*,*,*,EntitySquid,*,field_21057_am,field_21057_am,""
*,*,*,EntitySquid,*,field_21058_al,field_21058_al,""
*,*,*,EntitySquid,*,field_21059_f,field_21059_f,""
*,*,*,EntitySquid,*,field_21060_ak,field_21060_ak,""
*,*,*,EntitySquid,*,field_21061_c,field_21061_c,""
*,*,*,EntitySquid,*,field_21062_b,field_21062_b,""
*,*,*,EntitySquid,*,field_21063_a,field_21063_a,""
*,*,*,EntitySheep,*,field_21071_a,field_21071_a,""
*,*,*,TileEntityNote,*,field_21076_f,previousRedstoneState,"stores the latest redstone state"
*,*,*,TileEntityNote,*,field_21077_e,note,"Note to play"
*,*,*,TileEntityDispenser,*,field_21080_f,dispenserRandom,""
*,*,*,TileEntityDispenser,*,field_21081_e,dispenserContents,""
*,*,*,InventoryCrafting,*,field_21085_b,field_21085_b,""
*,*,*,Item,*,field_21094_bf,hasSubtypes,"Some items (like dyes) have multiple subtypes on same item, this is field define this behavior"
*,*,*,Item,*,field_21095_aW,sugar,""
*,*,*,Item,*,field_21096_aV,bone,""
*,*,*,Item,*,field_21097_aU,dyePowder,""
*,*,*,Item,*,field_21098_aX,cake,""
*,*,*,ItemDye,*,field_21099_a,dyeColors,"List of dye color names"
*,*,*,Material,*,field_21100_y,cakeMaterial,"Cake's material, see BlockCake"
*,*,*,EnumCreatureType,*,field_21106_g,field_21106_g,""
*,*,*,EnumCreatureType,*,field_21107_f,creatureMaterial,""
*,*,*,EnumCreatureType,*,field_21108_e,maxNumberOfCreature,""
*,*,*,EnumCreatureType,*,field_21109_d,creatureClass,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
*,*,*,ChunkProviderLoadOrGenerate,*,field_21112_j,field_21112_j,""
*,*,*,ChunkProviderLoadOrGenerate,*,field_21113_i,field_21113_i,""
*,*,*,World,*,field_21120_L,spawnPeacefulMobs,""
*,*,*,World,*,field_21121_K,spawnHostileMobs,"indicates if enemies are spawned or not"
*,*,*,CraftingInventoryDispenserCB,*,field_21133_a,field_21133_a,""
*,*,*,ShapelessRecipes,*,field_21137_b,field_21137_b,""
*,*,*,ShapelessRecipes,*,field_21138_a,field_21138_a,""
*,*,*,ShapedRecipes,*,field_21140_b,field_21140_b,""
*,*,*,ShapedRecipes,*,field_21141_a,field_21141_a,""
*,*,*,ShapedRecipes,*,field_21142_e,field_21142_e,""
*,*,*,ShapedRecipes,*,field_21143_d,field_21143_d,""
*,*,*,ShapedRecipes,*,field_21144_c,field_21144_c,""
*,*,*,DataWatcher,*,field_21157_b,watchedObjects,""
*,*,*,DataWatcher,*,field_21158_a,dataTypes,""
*,*,*,DataWatcher,*,field_21159_c,objectChanged,"true if one or more object was changed"
*,*,*,FurnaceRecipes,*,field_21163_b,smeltingList,"The list of smelting results."
*,*,*,FurnaceRecipes,*,field_21164_a,smeltingBase,""
*,*,*,WatchableObject,*,field_21174_b,dataValueId,"id of max 31"
*,*,*,WatchableObject,*,field_21175_a,objectType,""
*,*,*,WatchableObject,*,field_21176_d,isWatching,""
*,*,*,WatchableObject,*,field_21177_c,watchedObject,""
*,*,*,EnumToolMaterial,*,field_21183_i,damageVsEntity,"Damage versus entities."
*,*,*,EnumToolMaterial,*,field_21184_h,efficiencyOnProperMaterial,"The strength of this tool material against blocks which it is effective against."
*,*,*,EnumToolMaterial,*,field_21185_g,maxUses,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
